"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"11/09/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/10/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/11/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/12/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/13/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/14/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/15/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/16/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/17/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/18/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/19/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/20/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/21/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/22/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/23/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/24/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/25/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/26/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/27/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/28/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/29/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"11/30/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/01/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/02/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/03/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/04/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/05/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/06/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/07/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/08/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/09/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/10/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/11/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/12/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/13/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/14/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","4","17.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/21/2022","AQS","420010001","1","0","ppm","0","Arendtsville","6","25.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/22/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/23/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","17","71.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/24/2022","AQS","420010001","1","0","ppm","0","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/25/2022","AQS","420010001","1","0","ppm","0","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/26/2022","AQS","420010001","1","0","ppm","0","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/27/2022","AQS","420010001","1","0.1","ppm","1","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/28/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/29/2022","AQS","420010001","1","0.2","ppm","2","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/30/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"12/31/2022","AQS","420010001","1","0.3","ppm","3","Arendtsville","24","100.0000","42101","Carbon monoxide","093","23900","Gettysburg, PA","42","Pennsylvania","001","Adams","39.9200201125851","-77.3096801656909"
"01/01/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","18","75.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/02/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/03/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/04/2022","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/05/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/06/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/07/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/08/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/09/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/10/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/11/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/12/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/13/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/14/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/15/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/16/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/17/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/18/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/19/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/20/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/21/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/22/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/23/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/24/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/25/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/26/2022","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/27/2022","AQS","420030008","2","0.8","ppm","9","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/28/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/29/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/30/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"01/31/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/01/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/02/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/03/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/04/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/05/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/06/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/07/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/08/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/09/2022","AQS","420030008","2","0.4","ppm","5","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/10/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/11/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/12/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/13/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/14/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/15/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/16/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/17/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/18/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/19/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/20/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/21/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/22/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/23/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/24/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/25/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/26/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/27/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"02/28/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/01/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/02/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/03/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/04/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/05/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/06/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/07/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/08/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/09/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/10/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/11/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/12/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/13/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/14/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/15/2022","AQS","420030008","2","0.8","ppm","9","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/16/2022","AQS","420030008","2","0.7","ppm","8","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/17/2022","AQS","420030008","2","0.5","ppm","6","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/18/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/19/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/20/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/21/2022","AQS","420030008","2","0.6","ppm","7","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/22/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/23/2022","AQS","420030008","2","0.3","ppm","3","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/24/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
"03/25/2022","AQS","420030008","2","0.2","ppm","2","Lawrenceville","24","100.0000","42101","Carbon monoxide","593","38300","Pittsburgh, PA","42","Pennsylvania","003","Allegheny","40.4654203279986","-79.9607574502479"
